alias_previous_symbol	index
NTPDase-6	7650
dJ738P15.3	7650
LALP1	7651
FLJ30978	7651
UNQ2492	7652
NTPDase-8	7652
SDCCAG3	7653
NY-CO-3	7653
SDCCAG3L	7654
SDCCAG3P1	7654
SDCCAG3P2	7655
DC6	7656
FLJ20480	7656
Sus1	7656
C3orf64	7657
AER61	7657
FLJ33770	7657
CXorf40	7658
CXorf40A	7658
CXorf40B	7659
TBR2	7660
p300	7661
KAT3B	7661
TNRC12	7663
CAGH32	7663
KIAA1498	7663
P400	7663
KIAA1818	7663
DKFZP434I225	7663
EP400NL	7664
FLJ33915	7664
MOP2	7665
PASD2	7665
HIF2A	7665
HLF	7665
bHLHe73	7665
EL1	7666
4.1R	7666
KIAA0338	7667
4.1N	7667
4.1-G	7668
4.1G	7668
DAL1	7669
KIAA0987	7669
4.1B	7669
NBL4	7670
C5orf26	7671
NCRNA00219	7671
TIGA1	7671
EPB41L4A-AS2	7672
FLJ11235	7672
EHM2	7673
LULU2	7673
KIAA1548	7674
FLJ12957	7674
BE37	7674
YMO1	7674
YRT	7674
LULU	7674
LULU1	7674
PA	7675
MGC116735	7675
MGC116737	7675
Epl1	7676
DKFZP566F2124	7677
M4S1	7678
MIC18	7678
TACSTD1	7678
Ly74	7678
TROP1	7678
GA733-2	7678
EGP34	7678
EGP40	7678
EGP-2	7678
KSA	7678
CD326	7678
Ep-CAM	7678
HEA125	7678
KS1/4	7678
MK-1	7678
MH99	7678
MOC31	7678
323/A3	7678
17-1A	7678
TACST-1	7678
CO-17A	7678
ESA	7678
TPCAT-2-180961	7680
PRCAT122	7680
PCAT-2-180961	7680
MERP-1	7681
MERP1	7681
UCC1	7681
EPDR	7681
KIAA1632	7682
hEPG5	7682
EPG	7683
PRO9904	7683
ALGV3072	7683
EPHT	7684
EPHT1	7684
EPH	7684
ECK	7686
ETK	7687
ETK1	7687
TYRO4	7687
HEK	7687
HEK4	7687
TYRO1	7688
Hek8	7688
Hek7	7689
TYRO4	7689
CEK7	7689
EHK1	7689
FLJ35246	7691
Hek11	7692
EEK	7693
Hek3	7693
FLJ16103	7694
FLJ33655	7694
EPHT2	7695
Hek6	7695
DRT	7696
ERK	7696
EPHT3	7696
Hek5	7696
Tyro5	7696
ETK2	7697
Hek2	7697
Tyro6	7697
HTK	7698
Tyro11	7698
HEP	7699
EPHX	7700
ABHD20	7701
ABHD9	7702
FLJ22408	7702
ABHD7	7703
EPHXRP	7703
FLJ90341	7703
EH4	7703
LDE	7704
LD	7704
KIAA0766	7705
FLJ11207	7705
KIAA1065	7707
EHB21	7707
FLJ20778	7710
MGC129899	7710
EP	7711
C17orf96	7712
LOC100170841	7712
PRR28	7712
SPINLW1	7714
EPPIN1	7714
EPPIN2	7714
EPPIN3	7714
dJ461P17.2	7714
WAP7	7714
WFDC7	7714
CT71	7714
SPINLW1-WFDC6	7715
EPIPL1	7716
QPRS	7717
QARS	7717
EPRS	7717
EARS	7717
PARS	7717
GLUPRORS	7717
FLJ20258	7719
DRC3	7719
MGC23164	7719
MGC4642	7719
FLJ21935	7720
FLJ22171	7720
MGC3088	7720
FLJ21522	7721
MGC16817	7721
AF-1P	7722
MLLT5	7722
eps15R	7724
EPS15L2	7725
PRO1866	7725
BRESI1	7726
MGC29634	7726
EPO	7727
EPP	7727
EPX-PEN	7727
DSPG3	7728
Pg-Lb	7728
SLRR3B	7728
C9orf11	7729
AFAF	7729
SPACA8	7729
equatorin	7729
HERA-B	7730
ARTS-1	7731
A-LAP	7731
PILS-AP	7731
KIAA0525	7731
ERAAP1	7731
L-RAP	7732
LRAP	7732
HRAS2	7733
HRASP	7733
NGL	7734
NEU	7734
HER-2	7734
CD340	7734
HER2	7734
LCCS2	7735
HER3	7735
ALS19	7736
HER4	7736
ERBB2IP	7737
LAP2	7737
RAB6IP2	7738
ELKS	7738
KIAA1081	7738
CAST2	7738
MGC12974	7738
CAST	7739
CAST1	7739
KIAA0378	7739
SPBC110	7739
Spc110	7739
ELKSL	7739
C1orf1	7740
C3orf51	7740
Po42	7740
RAD10	7741
XPD	7742
MAG	7742
EM9	7742
MGC102762	7742
MGC126218	7742
MGC126219	7742
XPB	7743
BTF2	7743
RAD25	7743
XPF	7744
RAD1	7744
FANCQ	7744
ERCM2	7745
XPGC	7745
CKN2	7746
CSB	7746
RAD26	7746
ARMD5	7746
FLJ20105	7747
PICH	7747
RAD26L	7747
C9orf102	7748
FLJ37706	7748
RAD26L	7748
HEBO	7748
CKN1	7749
CSA	7749
ER	7752
PE-2	7753
PE2	7753
FAM132B	7754
FLJ37034	7754
CTRP15	7754
C1QTNF15	7754
erfl1	7755
erg-3	7756
p55	7756
C14orf1	7757
NET51	7757
ERGIC32	7758
ERGIC-32	7758
KIAA1181	7758
NET24	7758
PTX1	7759
Erv41	7759
SDBCAG84	7760
C20orf47	7760
CGI-54	7760
PRO0989	7760
NY-BR-84	7760
Erv46	7760
DROER	7761
THEX1	7764
3'HEXO	7764
EXOD1	7765
KIAA1504	7765
MGC16943	7765
ZGRF5	7765
PRNPIP	7766
FLJ22943	7766
PINT1	7766
LINC01130	7768
TCONS_00014875	7768
ERIC	7768
C1orf173	7771
DKFZp547I048	7771
RP11-653A5.1	7771
C19orf69	7773
LOC100170765	7773
C8orf47	7774
FLJ39553	7774
C3orf44	7775
FAM194A	7775
MGC39662	7775
ERICH6A	7775
FAM194B	7777
FLJ32682	7777
C2orf30	7778
CL25084	7778
XTP3TPB	7778
XTP3-B	7778
ERLECTIN	7778
C10orf69	7780
SPFH1	7780
KE04	7780
Erlin-1	7780
SPG62	7780
C8orf2	7781
SPFH2	7781
SPG18	7781
NET32	7781
Erlin-2	7781
TC0101441	7782
ElncRNA1	7782
RD	7783
SC	7783
BTN5	7783
C6orf70	7784
FLJ11152	7784
dJ266L20.3	7784
KIAA1189	7785
JN	7785
ERMIN	7785
KIAA1815	7786
FLJ23309	7786
FXNA	7786
IRE1	7787
IRE1P	7787
IRE1b	7788
ERO1L	7789
ERO1-alpha	7789
Ero1alpha	7789
ERO1LB	7790
ERO1-L(beta)	7790
Ero1beta	7790
C12orf46	7791
FLJ32115	7791
PDIA8	7791
C12orf8	7792
ERp28	7792
ERp31	7792
PDI-DB	7792
PDIA9	7792
ERP28P	7793
TXNDC4	7794
KIAA0573	7794
PDIA10	7794
MIG-6	7795
GENE-33	7795
RALT	7795
ERV3	7796
H-PLK	7796
HERV-R	7796
ERV-R	7796
envR	7796
KIAA1466	7797
pTR2	7798
ERVE1	7800
HERV-E1	7800
HERVE1	7800
TCONS_00025599	7800
FLJ42291	7804
envF(c)2	7804
TCONS_l2_00027524	7804
HERV-F(XA34)	7805
HERV-W/FRD	7806
HERV-FRD	7806
envFRD	7806
ERVFRDE1	7806
syncytin-2	7806
FLJ45949	7807
HERV-H4p15.2	7809
HERV-HX	7810
HERV-H/F	7811
TCONS_l2_00025412	7811
HERV-HD1	7812
TCONS_00022381	7815
envH1	7816
envH2	7817
envH3	7818
envH/p59	7818
C21orf105	7819
NDUFV3-AS1	7819
SUPYN	7819
c1_A	7821
c3_A	7822
c3_B	7823
ERVK4	7824
HERV-K(I)	7824
ERVK5	7825
HERV-K(II)	7825
ERVK6	7826
HERV-K(HML-2.HOM)	7826
HERV-K108	7826
HERV-K(C7)	7826
envK2	7826
ERVK7	7827
HERV-K(III)	7827
HERV-K102	7827
ERVK8	7828
HERV-K115	7828
envK6	7828
c3_E	7831
N8.4	7831
c3_D	7833
c7_B	7834
c7_C	7835
P1.10	7835
c10_A.	7836
M3.8	7836
c1_C	7838
HERV-K18	7838
P1.8	7839
HERV-K(C19)	7839
envK3	7839
c11_B	7840
c12_A	7841
envK1	7841
c19_A	7842
c21_A	7843
c22_A	7844
HERV-K101	7844
c11_A	7845
envK4	7852
HERV-K109	7852
HERV-K(HML6-1)	7853
HML6-c14	7854
HML6-c5	7855
HML6-c11	7856
HML6-c12	7857
HML6-c19A	7858
HML6-c19B	7859
TCONS_00025543	7869
envMER34	7875
C1orf99	7876
envR(b)	7877
envT	7878
HERV-HC2	7879
FLJ32214	7880
HERV-V1	7880
ENVV1	7880
ENVV2	7881
ERVWE1	7882
HERV-W	7882
HERV-W-ENV	7882
HERVW	7882
HERV-7q	7882
envW	7882
ERVWE2	7883
NTrenv	7883
CL4	7884
C187-23	7885
CL2	7886
W117m	7912
ESO1	7915
EFO1	7915
KIAA1911	7915
RBS	7916
EFO2	7916
C20orf6	7918
bA526K24.1	7918
KIAA0165	7920
ESP1	7920
SEPA	7920
DFNB36	7921
FLJ42568	7922
ESR	7924
NR3A1	7924
Era	7924
ER-alpha	7924
NR3A2	7925
Erb	7925
ER-beta	7925
HESRG	7926
RBM35A	7927
FLJ20171	7927
RBM35B	7928
FLJ21918	7928
ESRL1	7929
ERR1	7929
ERRalpha	7929
NR3B1	7929
ERRa	7929
ESRRAP	7930
ESTRRA	7931
ESRL2	7932
DFNB35	7932
ERR2	7932
ERRbeta	7932
NR3B2	7932
ERRb	7932
NR3B3	7933
ERRg	7933
ERR-gamma	7933
DGCR13	7934
DGCR14	7934
DGSI	7934
Es2el	7934
ES2	7934
DGS-H	7934
ESS-2	7934
bis1	7934
ESX1L	7935
ESXR1	7935
FAM62A	7936
MBC2	7936
KIAA0747	7936
FAM62B	7937
KIAA1228	7937
CHR2SYT	7937
FAM62C	7938
CHR3SYT	7938
ETAA16	7939
LINC00633	7941
SUP45L1	7943
ERF1	7943
ERF	7943
eRF1	7943
TB3-1	7943
RF1	7943
SUP45L2	7944
HCGVII	7944
SUP45L3	7945
SUP45L4	7946
GA2	7947
EMA	7947
MADD	7947
C12orf72	7949
METTL20	7949
DKFZp451L235	7949
MGC50559	7949
ETFQO	7950
LYRM5	7951
YF13H12	7952
HSCO	7952
EKI1	7953
EKI	7953
FLJ10761	7954
EKI2	7954
AGXT2L1	7955
EWSR2	7956
FLJ10768	7956
ETS-1	7956
pancEts-1	7957
ER81	7960
ER71	7961
PE-1	7962
FLJ16478	7963
E1A-F	7964
E1AF	7964
PEA3	7964
ERM	7965
TEL	7967
TEL2	7968
TEL-2	7968
TMEM166	7970
FAM176A	7970
FLJ13391	7970
C1orf78	7971
FAM176B	7971
FLJ10647	7971
C21orf64	7972
C21orf63	7972
FAM176C	7972
B18	7972
PRED34	7972
B19	7972
DWF-1	7973
LBN	7974
EVI2	7975
EVDA	7975
D17S376	7976
EVDB	7976
CD361	7976
NB4S	7977
RNB6	7979
EVPK	7980
EVX1-AS1	7983
TMEM84	7985
NCRNA00277	7985
LINC00277	7985
FLJ33768	7985
EWS	7986
EXDL1	7987
MGC33637	7987
C14orf114	7988
EXDL2	7988
FLJ10738	7988
LOC54932	7989
FLJ20433	7989
mut-7	7989
Nbr	7989
HEX1	7990
hExoI	7990
C1orf176	7991
DEM1	7991
FLJ21144	7991
SEC3L1	7992
SEC3	7992
FLJ10893	7992
BM-102	7992
Sec3p	7992
SEC5L1	7994
FLJ11026	7994
Sec5p	7994
SEC6L1	7995
Sec6p	7995
C5orf55	7996
EXOC3L	7997
FLJ35539	7997
FLJ35587	7997
FLJ36147	7998
XTP7	7998
C14orf73	7999
SEC8L1	8000
KIAA1699	8000
MGC27170	8000
SEC8	8000
Sec8p	8000
SEC10L1	8001
SEC10	8001
SEC10P	8001
SEC15L1	8003
SEC15L	8003
FLJ1125	8003
DKFZp761I2124	8003
MGC33397	8003
Sec15p	8003
EXOC6A	8003
SEC15L2	8004
SEC15B	8004
KIAA0919	8004
EXO70	8005
KIAA1067	8005
YJL085W	8005
Exo70p	8005
BLOM4	8005
SEC84	8007
EXO84	8007
Exo84p	8007
ENDOGL1	8008
ENDOGL2	8008
ENGL-a	8008
ENGL	8008
ENGL-b	8008
hCsl4p	8010
Csl4p	8010
CSL4	8010
Ski4p	8010
SKI4	8010
CGI-108	8010
p13	8010
hRrp4p	8011
Rrp4p	8011
RRP4	8011
p7	8011
hRrp40p	8012
Rrp40p	8012
RRP40	8012
CGI-102	8012
p10	8012
hRrp-40	8012
hRrp41p	8015
FLJ20591	8015
Rrp41p	8015
RRP41	8015
RRP41A	8015
Ski6p	8015
SKI6	8015
p12A	8015
hRrp46p	8016
Rrp46p	8016
RRP46	8016
RRP41B	8016
MGC12901	8016
p12B	8016
MTR3	8017
hMtr3p	8017
Mtr3p	8017
EAP4	8017
p11	8017
hRrp42p	8018
Rrp42p	8018
RRP42	8018
EAP1	8018
KIAA0116	8018
p8	8018
OIP2	8019
RRP43	8019
bA421P11.3	8019
Rrp43p	8019
EAP2	8019
p9	8019
CIP3	8019
PMSCL1	8020
PM/Scl-75	8020
Rrp45p	8020
RRP45	8020
p5	8020
p6	8020
PMSCL2	8021
PM-Scl	8021
PM/Scl-100	8021
Rrp6p	8021
RRP6	8021
p2	8021
p3	8021
p4	8021
SLAC2-B	8023
LGCR	8024
LGS	8024
ttv	8024
SOTV	8025
EXTL	8026
MGC70794	8026
EXTL2P	8028
botv	8029
REGR	8029
C8orf50	8030
BOR	8031
EAB1	8032
DKFZp686C132	8033
DFNA10	8034
CMD1J	8034
C6orf180	8035
EGFL11	8035
RP25	8035
EGFL10	8035
C6orf178	8035
C6orf179	8035
dJ1018A4.2	8035
bA166P24.2	8035
SPAM	8035
bA307F22.3	8035
dJ303F19.1	8035
bA74E24.1	8035
KIAA0388	8036
KMT6B	8036
EZH1	8037
ENX-1	8037
KMT6	8037
KMT6A	8037
CXorf67	8039
CATACOMB	8039
VIL2	8040
TR	8043
CF2R	8043
PAR1	8043
PAR-1	8043
GPR11	8044
PAR2	8044
PAR3	8045
PAR4	8046
CD142	8047
TF	8047
F7E	8050
F8C	8051
FVIII	8051
DXS1253E	8051
HEMA	8051
F8A	8052
DXS522E	8052
FIX	8055
FXI	8058
JAM1	8060
PAM-1	8060
JCAM	8060
JAM-1	8060
JAM-A	8060
JAMA	8060
CD321	8060
F13A	8062
FXIIIB	8063
FAXDC1	8064
SPG35	8064
FAAH	8064
FLJ25287	8064
FAAH-1	8065
AMDD	8066
RP11-479E16.1	8066
FLJ31204	8066
FAAH-2	8066
LINC00505	8067
FAAH-OUT	8067
C1orf86	8068
FLJ31031	8068
C19orf40	8069
FLJ46828	8069
MGC32020	8069
C17orf70	8070
FLJ22175	8070
L-FABP	8071
I-FABP	8072
MDGI	8073
FABP11	8073
H-FABP	8073
O-FABP	8073
FABP3-ps	8074
FABP3P	8074
A-FABP	8075
aP2	8075
E-FABP	8076
PA-FABP	8076
KFABP	8076
FABP5L1	8077
FABP5	8077
FABP5L2	8078
FABP5L3	8079
TCAG_1781704	8079
FABP5L4	8080
FABP5L5	8081
FABP5L6	8082
FABP5L7	8083
FABP5L8	8084
FABP5L9	8085
FABP5L10	8086
FABP5P1	8087
FABP5L11	8087
FABP5L12	8088
FABP5L13	8089
FABP5L14	8090
FABP5L15	8091
I-15P	8092
ILLBP	8092
I-BAP	8092
ILBP3	8092
I-BABP	8092
ILBP	8092
I-BALB	8092
B-FABP	8094
BLBP	8094
PERF	8097
T-FABP	8097
PERF15	8097
MORT1	8100
GIG3	8100
LLCDL1	8101
D5D	8101
FADSD5	8101
TU12	8101
FADS6	8101
LLCDL2	8102
FADSD6	8102
D6D	8102
TU13	8102
DES6	8102
SLL0262	8102
FADS2P1	8103
LLCDL3	8104
CYB5RP	8104
CGI-03	8106
hFAF1	8106
HFAF1s	8106
UBXD12	8106
UBXN3A	8106
UBXD8	8108
ETEA	8108
KIAA0887	8108
UBXN3B	8108
C16orf36	8111
DKFZP566J2046	8111
CGI-105	8112
DKFZp434N062	8113
FAHD2P	8115
FLJ10582	8116
FAIM1	8116
KIAA0950	8117
LFG	8117
NMP35	8117
LIFEGUARD	8117
TMBIM2	8117
LFG2	8117
LINC00568	8118
ncRNA-a1	8118
FAL1	8118
DXS560S	8119
2-19	8119
XAP-7	8119
C21orf11	8120
D21M16SJHU19e	8120
PRED44	8120
2-21	8120
ORF9	8120
C21orf76	8120
PANDER	8120
GS3876	8121
ILEI	8121
FAM3C2	8122
EF7	8123
OIT1	8123
lnc-KCTD6-3	8124
AHCP	8125
FAM8A8P	8128
TEX39A	8134
TEX39B	8135
TEX39C	8136
FAM13A1	8137
KIAA0914	8137
ARHGAP48	8137
FAM13A1OS	8138
FAM13AOS	8138
NCRNA00039	8138
C5orf5	8139
FAM13B1	8139
N61	8139
KHCHP	8139
ARHGAP49	8139
FAM13C1	8140
DKFZp434F2322	8141
KIAA0475	8142
GXK1	8142
IMAGE:4942737	8143
DKFZp547D065	8143
DMP4	8143
G-CK	8143
FLJ31813	8144
AC073585.4	8146
MGC45962	8147
AC073585.2	8147
bA96C23.5	8148
FAM25B	8149
bA144G6.8	8149
bA164N7.4	8150
FAM25D	8151
AC012044.5	8151
bA592B15.5	8151
bA301J7.4	8152
bA12A20.3	8153
FAM27A2	8153
FAM27A	8154
bA374M1.5	8154
FAM27A3	8154
bA7G23.5	8154
FAM27A1	8154
OTTHUMG00000013267	8155
FAM27E1	8156
MGC42630	8157
FAM27E4P	8158
FAM27L	8159
MGC35151	8159
C14orf110	8160
KIAA0125	8160
HSPC053	8160
KIAA0125P1	8161
HsT16028	8161
KIAA0125P2	8162
HsT16041	8162
DKFZP586O0120	8163
OTAG-12	8163
FAM32B	8164
FAM32C	8165
FAM32D	8166
FAM32E	8167
FAM41AY	8168
FLJ90022	8171
FLJ44952	8172
MGC27003	8173
FLJ35782	8174
FLJ42946	8177
LOC100129583	8177
DXS9928E	8179
XAP5	8179
HXC-26	8179
9F	8179
D6S2654E	8180
X5L	8180
DNTNP	8181
KIAA0140	8182
bA12J10.2	8182
smp	8182
C5orf6	8184
FLJ32796	8190
MGC26988	8191
MGC39520	8193
C14orf54	8194
C19orf16	8196
DKFZp434G1729	8196
FAM137A	8197
NYD-SP18	8197
FAM137B	8198
MGC57827	8199
RP11-312O7.1	8199
UGENE	8199
LMPIP	8199
p17	8199
RP11-439A17.6	8200
RP5-998N21.9	8201
FAM74A5	8203
OTTHUMG00000067149	8204
FAM74A2	8205
FLJ45202	8205
MGC34648	8208
MGC33371	8209
C9orf59	8210
FLJ00024	8210
MGC26690	8213
FLJ25333	8214
MGC14128	8215
BJ-TSA-9	8215
HCCC11	8216
C6orf143	8217
FLJ30642	8217
C20orf128	8218
dJ614O4.7	8218
C20orf120	8219
NCRNA00154	8219
dJ614O4.3	8219
C20orf129	8220
dJ616B8.3	8220
CHICA	8220
FLJ20200	8221
FLJ41564	8223
PAWS1	8223
FLJ46072	8224
onco-lncRNA-3	8225
MGC16279	8228
FAM86C	8231
FAM86C1	8231
FLJ10661	8231
FLJ27199	8231
FAM86D	8233
FLJ40008	8243
C1orf153	8244
MGC15887	8244
MTVR1	8245
LRAP25	8245
FLJ10408	8246
FAM90A3	8248
FAM90A4	8249
FAM90A5	8250
FAM90A7	8252
FAM90A8	8253
FAM90A9	8254
FAM90A10	8255
FAM90A11	8256
FAM90A12	8257
FAM90A13	8258
FAM90A14	8259
FAM90A15	8260
FAM90A16	8261
FAM90A17	8262
FAM90A18	8263
FAM90A19	8264
FAM90A20	8265
FAM90A22	8267
FAM90A23	8268
FAM90A24	8269
FAM90A26P	8271
FLJ23790	8274
DKFZp434H0923	8278
DKFZp686P0734	8279
DKFZP564F0522	8283
FLJ38426	8284
FLJ44669	8285
FLJ42833	8286
DKFZp781M09150	8287
C9orf132	8288
Eeig1	8288
bA203J24.7	8288
SYM-3A	8288
DKFZp779B126	8289
SYM-3B	8289
FLJ14775	8290
CXorf44	8291
FLJ20434	8291
FLJ11800	8292
FAM106C	8294
FAM106CP	8294
FAM106D	8295
DRR1	8296
TU3A	8296
C10orf45	8297
FLJ45505	8297
MGC11034	8297
HITS	8297
C20orf55	8298
bA371L19.3	8298
C8orf72	8299
MGC39325	8299
GRRP1	8301
FLJ14050	8301
FLJ22794	8302
KIAA1895	8302
CANP	8304
Noxp20	8305
C5orf3	8306
133K02	8306
ALS2CR13	8308
FLJ38771	8308
C22orf8	8309
FLJ20635	8309
bK268H5.C22.4	8309
FLJ21103	8310
C9orf10	8311
KIAA0183	8311
OSSA	8311
C9orf10OS	8312
KIAA1838	8313
PGCC1	8313
CCPG	8313
SAN1	8313
CXorf17	8314
ORF34	8314
FLJ20506	8314
C9orf42	8315
MGC17347	8315
DKFZp686L20116	8316
RP11-308B5.5	8316
RP3-473B4.1	8317
FLJ30707	8318
FLJ22746	8319
DRCTNNB1A	8320
HCC	8320
HYCC1	8320
hyccin	8320
MGC39518	8321
HYCC2	8321
C3orf40	8322
MGC21688	8322
KIAA0773	8323
C1orf117	8324
FLJ36766	8324
RP1-32F7.2	8325
FLJ37659	8325
CT115	8325
MGC40405	8326
KIAA1411	8332
FLJ20176	8332
C8ORFK32	8334
FLJ14668	8335
C6orf87	8336
FAM136B	8336
dJ40E16.3	8336
F379	8337
F379	8338
F379	8339
F379	8340
F379	8341
F379	8342
DKFZP564J102	8343
MST119	8343
MSTP119	8343
KIAA0974	8344
KIAA0974P	8345
FAM149B2	8345
C1orf179	8346
MGC27169	8346
UNQ9217	8347
NY-REN-7	8348
FAM153C	8350
NY-REN-7-like	8350
TMEM28	8354
CXorf63	8354
TED	8354
TMEM29	8355
PRO0659	8355
TMEM29B	8356
GTF2IP18	8357
FLJ43373	8360
RP11-610P16.1	8361
C11orf56	8362
FLJ22665	8362
KIAA1759	8362
DKFZP566M1046	8362
FHIP	8362
KIAA1600	8363
bA106M7.3	8363
RAI16	8364
FLJ21801	8364
RP28	8365
FLJ13305	8365
C14orf44	8366
FLJ31697	8366
C3orf28	8367
E2IG5	8367
C6orf189	8368
bA86F4.2	8368
C1orf76	8369
MGC16664	8369
NDSP	8369
C9orf166	8370
C2orf70	8373
LOC339778	8373
C8orf13	8374
DIORA-1	8374
C8orf12	8375
C1orf90	8376
MGC10820	8376
DIORA-2	8376
KIAA0280	8377
TCRP1	8377
KIAA0280L	8378
MANI	8378
KIAA0888	8379
SLAP75	8379
FLJ39743	8380
KIAA0888L	8380
ZNFD	8381
C10orf73	8382
AC084727.4	8382
C10orf38	8384
FLJ12884	8384
APCN	8384
MGC34829	8385
KIAA1946	8386
FLJ34104	8386
C5orf21	8387
DKFZP564D172	8387
Toupee	8387
FAM172B	8388
LOC131909	8388
FLJ45679	8388
TMEM157	8389
UNQ1912	8389
NS5ATP6	8389
LOC400451	8390
MGC102891	8390
C19orf24	8391
FLJ20640	8391
C14orf24	8392
FAM177A2	8393
RP11-452F19.2	8394
FLJ43505	8394
LOC51252	8395
HWKM1940	8396
UNQ1940	8396
LOC399888	8397
C14orf152	8398
C14orf86	8399
LOC220382	8400
MGC33846	8400
C20orf91	8401
bB329D4.1	8401
C20orf91A	8401
LOC440585	8403
hCG23177	8403
FAM183B	8404
LOC340286	8404
C6orf60	8407
FLJ13942	8407
KIAA1276	8408
MGC35361	8409
FAM185B	8410
LOC121006	8411
C12orf25	8412
DKFZP434J0113	8412
TMEM162	8414
FLJ25660	8414
KIAA0574	8416
TMEM228	8416
C9orf61	8417
X123	8417
C1orf2	8418
cote1	8418
FAM192B	8419
rcNIP30	8419
C4orf8	8420
RES4-22	8420
KIAA1931	8421
FLJ10404	8421
IRIZIO	8421
FAM197Y1P	8422
CYorf16	8423
FAM197Y2P	8423
FAM197Y4P	8425
FAM197Y5P	8426
FAM197Y7P	8428
CXorf39	8433
FAM199Y	8434
C7orf38	8435
FLJ36794	8435
DKFZp727G131	8435
C4orf53	8436
C9orf122	8437
C10orf84	8439
FLJ13188	8439
bA319I23.1	8439
C9orf144B	8443
C9orf144	8444
FAM205B	8444
DKFZp434J193	8444
C9orf144A	8444
FAM205CP	8445
C21orf70	8446
PRED56	8446
C20orf106	8449
dJ1153D9.3	8449
C20orf107	8450
dJ1153D9.4	8450
C18orf19	8451
MGC24180	8451
HsT2329	8451
C20orf108	8452
dJ1167H4.1	8452
DKFZP434A1114	8452
KIAA1370	8454
FLJ10980	8454
KIAA1539	8455
FLJ11560	8455
bA182N22.6	8455
C17orf88	8457
APR-2	8457
LINC00530	8457
ARL17A-IT1	8458
C12orf24	8459
HSU79274	8459
C13orf30	8460
FLJ40919	8460
C6orf146	8461
MGC43581	8461
C20orf177	8463
dJ551D2.5	8463
C4orf39	8464
FLJ31659	8464
TRIM61-AS1	8464
C9orf25	8466
bA573M23.5	8466
FLJ39031	8466
C15orf17	8467
FLJ00005	8467
C7orf70	8468
SIPAR	8468
MGC12966	8468
ACPIN1	8468
C9orf51	8469
bA392E22.4	8469
C7orf46	8471
FLJ45875	8471
MGC72075	8471
DKFZp686F0810	8471
C9orf128	8472
C12orf34	8473
FLJ14721	8473
C17orf63	8475
FLJ10700	8475
CXorf52	8476
NCRNA00204	8476
NCRNA00204A	8476
LINC00204A	8476
SPCX	8476
CXorf52B	8477
NCRNA00204B	8477
LINC00204B	8477
NCRNA00230A	8478
LINC00230A	8478
NCRNA00230B	8479
LINC00230B	8479
C9orf109	8480
NCRNA00256A	8480
LINC00256A	8480
DKFZp686A0127	8480
C9orf110	8481
NCRNA00256B	8481
LINC00256B	8481
CXorf50	8482
NCRNA00246	8482
NCRNA00246A	8482
LINC00246A	8482
MGC34827	8482
CXorf50B	8483
NCRNA00246B	8483
LINC00246B	8483
C15orf33	8485
FLJ32800	8485
C2orf84	8486
FLJ30851	8486
C6orf225	8489
DKFZp586F0922	8489
LOC619208	8489
DGCR15	8490
FLJ46366	8491
NCRNA00281	8492
LINC00281	8492
DKFZP434B061	8492
LINC02592	8493
AC008079.1	8493
LINC01662	8494
LINC01663	8495
AC007731.1	8496
AP000552.1	8497
LINC01658	8498
LINC01660	8499
C16orf9	8500
ITFG3	8500
DKFZP761D0211	8500
FLJ32603	8500
KIAA1467	8501
DMRTC1-AS1	8502
LINC00684	8502
C10orf50	8508
NCRNA00264	8508
LINC00264	8508
bA128B16.2	8508
LINC00202-2	8509
C10orf51	8510
NCRNA00202	8510
LINC00202	8510
LINC00202-1	8510
bB27G4.1	8510
C4orf32	8517
FLJ39370	8517
C10orf35	8518
LINC01598	8519
TCONS_00028363	8519
C21orf140	8525
LINC00864	8527
KIAA1018	8536
MTMR15	8536
FACA	8537
FANCH	8537
FAA	8537
FA-H	8537
FAH	8537
FAB	8538
FLJ34064	8538
FAAP95	8538
FACC	8539
FAC	8539
FA3	8539
FACD	8540
FANCD	8540
FAD	8540
FA-D2	8540
C3orf24	8541
MGC40179	8541
FACE	8544
FAE	8544
FAF	8545
XRCC9	8546
FAG	8546
KIAA1794	8547
FLJ10719	8547
PHF9	8548
FLJ10335	8548
FAAP43	8548
Pog	8548
KIAA1596	8549
FAAP250	8549
DPPIV	8552
MLSTD2	8553
FLJ22728	8553
SDR10E1	8553
MLSTD1	8556
FLJ10462	8556
SDR10E2	8556
LOC440905	8557
CDEP	8561
PLEKHC2	8561
MGC87400	8561
PPP1R75	8561
KIAA0793	8563
FIR	8563
PLEKHC3	8563
FRG	8563
FARS1	8564
dJ236A3.1	8564
mtPheRS	8564
FARSL	8565
FARSLA	8565
CML33	8565
FARSLB	8567
PheHB	8567
FRSB	8567
FAS1	8569
APT1	8569
TNFRSF6	8569
CD95	8569
APO-1	8569
FASAS	8570
FAS-AS	8570
SAF	8570
APT1LG1	8571
TNFSF6	8571
FasL	8571
CD178	8571
FAS	8572
SDR27X1	8572
FAST	8573
FLJ21901	8574
KIAA0971	8575
MGC5297	8576
FLJ23274	8576
FLJ13149	8577
FAT	8578
CDHF7	8578
CDHR8	8578
dJ697P8.1	8579
MEGF1	8580
CDHF8	8580
HFAT2	8580
CDHR9	8580
KIAA1989	8581
CDHF15	8581
CDHR10	8581
CDHF14	8582
FAT-J	8582
CDHR11	8582
FATE	8583
CT43	8583
RPS30	8584
FLJ22986	8584
Fub1	8584
Fubi	8584
